
For documentation, see idn-chars.html

#*** Script: LATIN ***

# Atomic
A342          ; YI ; Atomic # Lo (ꍂ) YI SYLLABLE SSY
A343          ; YI ; Atomic # Lo (ꍃ) YI SYLLABLE SSYP
A344          ; YI ; Atomic # Lo (ꍄ) YI SYLLABLE SSYRX
A345          ; YI ; Atomic # Lo (ꍅ) YI SYLLABLE SSYR
A346          ; YI ; Atomic # Lo (ꍆ) YI SYLLABLE ZHAT
A347          ; YI ; Atomic # Lo (ꍇ) YI SYLLABLE ZHAX
A348          ; YI ; Atomic # Lo (ꍈ) YI SYLLABLE ZHA
A349          ; YI ; Atomic # Lo (ꍉ) YI SYLLABLE ZHAP
A34A          ; YI ; Atomic # Lo (ꍊ) YI SYLLABLE ZHUOX
A34B          ; YI ; Atomic # Lo (ꍋ) YI SYLLABLE ZHUO
A34C          ; YI ; Atomic # Lo (ꍌ) YI SYLLABLE ZHUOP
A34D          ; YI ; Atomic # Lo (ꍍ) YI SYLLABLE ZHOT
A34E          ; YI ; Atomic # Lo (ꍎ) YI SYLLABLE ZHOX
A34F          ; YI ; Atomic # Lo (ꍏ) YI SYLLABLE ZHO
A350          ; YI ; Atomic # Lo (ꍐ) YI SYLLABLE ZHOP
A351          ; YI ; Atomic # Lo (ꍑ) YI SYLLABLE ZHET
A352          ; YI ; Atomic # Lo (ꍒ) YI SYLLABLE ZHEX
A353          ; YI ; Atomic # Lo (ꍓ) YI SYLLABLE ZHE
A354          ; YI ; Atomic # Lo (ꍔ) YI SYLLABLE ZHEP
A355          ; YI ; Atomic # Lo (ꍕ) YI SYLLABLE ZHUT
A356          ; YI ; Atomic # Lo (ꍖ) YI SYLLABLE ZHUX
A357          ; YI ; Atomic # Lo (ꍗ) YI SYLLABLE ZHU
A358          ; YI ; Atomic # Lo (ꍘ) YI SYLLABLE ZHUP
A359          ; YI ; Atomic # Lo (ꍙ) YI SYLLABLE ZHURX
A35A          ; YI ; Atomic # Lo (ꍚ) YI SYLLABLE ZHUR
A35B          ; YI ; Atomic # Lo (ꍛ) YI SYLLABLE ZHYT
A35C          ; YI ; Atomic # Lo (ꍜ) YI SYLLABLE ZHYX
A35D          ; YI ; Atomic # Lo (ꍝ) YI SYLLABLE ZHY
A35E          ; YI ; Atomic # Lo (ꍞ) YI SYLLABLE ZHYP
A35F          ; YI ; Atomic # Lo (ꍟ) YI SYLLABLE ZHYRX
A360          ; YI ; Atomic # Lo (ꍠ) YI SYLLABLE ZHYR
A361          ; YI ; Atomic # Lo (ꍡ) YI SYLLABLE CHAT
A362          ; YI ; Atomic # Lo (ꍢ) YI SYLLABLE CHAX
A363          ; YI ; Atomic # Lo (ꍣ) YI SYLLABLE CHA
A364          ; YI ; Atomic # Lo (ꍤ) YI SYLLABLE CHAP
A365          ; YI ; Atomic # Lo (ꍥ) YI SYLLABLE CHUOT
A366          ; YI ; Atomic # Lo (ꍦ) YI SYLLABLE CHUOX
A367          ; YI ; Atomic # Lo (ꍧ) YI SYLLABLE CHUO
A368          ; YI ; Atomic # Lo (ꍨ) YI SYLLABLE CHUOP
A369          ; YI ; Atomic # Lo (ꍩ) YI SYLLABLE CHOT
A36A          ; YI ; Atomic # Lo (ꍪ) YI SYLLABLE CHOX
A36B          ; YI ; Atomic # Lo (ꍫ) YI SYLLABLE CHO
A36C          ; YI ; Atomic # Lo (ꍬ) YI SYLLABLE CHOP
A36D          ; YI ; Atomic # Lo (ꍭ) YI SYLLABLE CHET
A36E          ; YI ; Atomic # Lo (ꍮ) YI SYLLABLE CHEX
A36F          ; YI ; Atomic # Lo (ꍯ) YI SYLLABLE CHE
A370          ; YI ; Atomic # Lo (ꍰ) YI SYLLABLE CHEP
A371          ; YI ; Atomic # Lo (ꍱ) YI SYLLABLE CHUX
A372          ; YI ; Atomic # Lo (ꍲ) YI SYLLABLE CHU
A373          ; YI ; Atomic # Lo (ꍳ) YI SYLLABLE CHUP
A374          ; YI ; Atomic # Lo (ꍴ) YI SYLLABLE CHURX
A375          ; YI ; Atomic # Lo (ꍵ) YI SYLLABLE CHUR
A376          ; YI ; Atomic # Lo (ꍶ) YI SYLLABLE CHYT
A377          ; YI ; Atomic # Lo (ꍷ) YI SYLLABLE CHYX
A378          ; YI ; Atomic # Lo (ꍸ) YI SYLLABLE CHY
A379          ; YI ; Atomic # Lo (ꍹ) YI SYLLABLE CHYP
A37A          ; YI ; Atomic # Lo (ꍺ) YI SYLLABLE CHYRX
A37B          ; YI ; Atomic # Lo (ꍻ) YI SYLLABLE CHYR
A37C          ; YI ; Atomic # Lo (ꍼ) YI SYLLABLE RRAX
A37D          ; YI ; Atomic # Lo (ꍽ) YI SYLLABLE RRA
A37E          ; YI ; Atomic # Lo (ꍾ) YI SYLLABLE RRUOX
A37F          ; YI ; Atomic # Lo (ꍿ) YI SYLLABLE RRUO
A380          ; YI ; Atomic # Lo (ꎀ) YI SYLLABLE RROT
A381          ; YI ; Atomic # Lo (ꎁ) YI SYLLABLE RROX
A382          ; YI ; Atomic # Lo (ꎂ) YI SYLLABLE RRO
A383          ; YI ; Atomic # Lo (ꎃ) YI SYLLABLE RROP
A384          ; YI ; Atomic # Lo (ꎄ) YI SYLLABLE RRET
A385          ; YI ; Atomic # Lo (ꎅ) YI SYLLABLE RREX
A386          ; YI ; Atomic # Lo (ꎆ) YI SYLLABLE RRE
A387          ; YI ; Atomic # Lo (ꎇ) YI SYLLABLE RREP
A388          ; YI ; Atomic # Lo (ꎈ) YI SYLLABLE RRUT
A389          ; YI ; Atomic # Lo (ꎉ) YI SYLLABLE RRUX
A38A          ; YI ; Atomic # Lo (ꎊ) YI SYLLABLE RRU
A38B          ; YI ; Atomic # Lo (ꎋ) YI SYLLABLE RRUP
A38C          ; YI ; Atomic # Lo (ꎌ) YI SYLLABLE RRURX
A38D          ; YI ; Atomic # Lo (ꎍ) YI SYLLABLE RRUR
A38E          ; YI ; Atomic # Lo (ꎎ) YI SYLLABLE RRYT
A38F          ; YI ; Atomic # Lo (ꎏ) YI SYLLABLE RRYX
A390          ; YI ; Atomic # Lo (ꎐ) YI SYLLABLE RRY
A391          ; YI ; Atomic # Lo (ꎑ) YI SYLLABLE RRYP
A392          ; YI ; Atomic # Lo (ꎒ) YI SYLLABLE RRYRX
A393          ; YI ; Atomic # Lo (ꎓ) YI SYLLABLE RRYR
A394          ; YI ; Atomic # Lo (ꎔ) YI SYLLABLE NRAT
A395          ; YI ; Atomic # Lo (ꎕ) YI SYLLABLE NRAX
A396          ; YI ; Atomic # Lo (ꎖ) YI SYLLABLE NRA
A397          ; YI ; Atomic # Lo (ꎗ) YI SYLLABLE NRAP
A398          ; YI ; Atomic # Lo (ꎘ) YI SYLLABLE NROX
A399          ; YI ; Atomic # Lo (ꎙ) YI SYLLABLE NRO
A39A          ; YI ; Atomic # Lo (ꎚ) YI SYLLABLE NROP
A39B          ; YI ; Atomic # Lo (ꎛ) YI SYLLABLE NRET
A39C          ; YI ; Atomic # Lo (ꎜ) YI SYLLABLE NREX
A39D          ; YI ; Atomic # Lo (ꎝ) YI SYLLABLE NRE
A39E          ; YI ; Atomic # Lo (ꎞ) YI SYLLABLE NREP
A39F          ; YI ; Atomic # Lo (ꎟ) YI SYLLABLE NRUT
A3A0          ; YI ; Atomic # Lo (ꎠ) YI SYLLABLE NRUX
A3A1          ; YI ; Atomic # Lo (ꎡ) YI SYLLABLE NRU
A3A2          ; YI ; Atomic # Lo (ꎢ) YI SYLLABLE NRUP
A3A3          ; YI ; Atomic # Lo (ꎣ) YI SYLLABLE NRURX
A3A4          ; YI ; Atomic # Lo (ꎤ) YI SYLLABLE NRUR
A3A5          ; YI ; Atomic # Lo (ꎥ) YI SYLLABLE NRYT
A3A6          ; YI ; Atomic # Lo (ꎦ) YI SYLLABLE NRYX
A3A7          ; YI ; Atomic # Lo (ꎧ) YI SYLLABLE NRY
A3A8          ; YI ; Atomic # Lo (ꎨ) YI SYLLABLE NRYP
A3A9          ; YI ; Atomic # Lo (ꎩ) YI SYLLABLE NRYRX
A3AA          ; YI ; Atomic # Lo (ꎪ) YI SYLLABLE NRYR
A3AB          ; YI ; Atomic # Lo (ꎫ) YI SYLLABLE SHAT
A3AC          ; YI ; Atomic # Lo (ꎬ) YI SYLLABLE SHAX
A3AD          ; YI ; Atomic # Lo (ꎭ) YI SYLLABLE SHA
A3AE          ; YI ; Atomic # Lo (ꎮ) YI SYLLABLE SHAP
A3AF          ; YI ; Atomic # Lo (ꎯ) YI SYLLABLE SHUOX
A3B0          ; YI ; Atomic # Lo (ꎰ) YI SYLLABLE SHUO
A3B1          ; YI ; Atomic # Lo (ꎱ) YI SYLLABLE SHUOP
A3B2          ; YI ; Atomic # Lo (ꎲ) YI SYLLABLE SHOT
A3B3          ; YI ; Atomic # Lo (ꎳ) YI SYLLABLE SHOX
A3B4          ; YI ; Atomic # Lo (ꎴ) YI SYLLABLE SHO
A3B5          ; YI ; Atomic # Lo (ꎵ) YI SYLLABLE SHOP
A3B6          ; YI ; Atomic # Lo (ꎶ) YI SYLLABLE SHET
A3B7          ; YI ; Atomic # Lo (ꎷ) YI SYLLABLE SHEX
A3B8          ; YI ; Atomic # Lo (ꎸ) YI SYLLABLE SHE
A3B9          ; YI ; Atomic # Lo (ꎹ) YI SYLLABLE SHEP
A3BA          ; YI ; Atomic # Lo (ꎺ) YI SYLLABLE SHUT
A3BB          ; YI ; Atomic # Lo (ꎻ) YI SYLLABLE SHUX
A3BC          ; YI ; Atomic # Lo (ꎼ) YI SYLLABLE SHU
A3BD          ; YI ; Atomic # Lo (ꎽ) YI SYLLABLE SHUP
A3BE          ; YI ; Atomic # Lo (ꎾ) YI SYLLABLE SHURX
A3BF          ; YI ; Atomic # Lo (ꎿ) YI SYLLABLE SHUR
A3C0          ; YI ; Atomic # Lo (ꏀ) YI SYLLABLE SHYT
A3C1          ; YI ; Atomic # Lo (ꏁ) YI SYLLABLE SHYX
A3C2          ; YI ; Atomic # Lo (ꏂ) YI SYLLABLE SHY
A3C3          ; YI ; Atomic # Lo (ꏃ) YI SYLLABLE SHYP
A3C4          ; YI ; Atomic # Lo (ꏄ) YI SYLLABLE SHYRX
A3C5          ; YI ; Atomic # Lo (ꏅ) YI SYLLABLE SHYR
A3C6          ; YI ; Atomic # Lo (ꏆ) YI SYLLABLE RAT
A3C7          ; YI ; Atomic # Lo (ꏇ) YI SYLLABLE RAX
A3C8          ; YI ; Atomic # Lo (ꏈ) YI SYLLABLE RA
A3C9          ; YI ; Atomic # Lo (ꏉ) YI SYLLABLE RAP
A3CA          ; YI ; Atomic # Lo (ꏊ) YI SYLLABLE RUOX
A3CB          ; YI ; Atomic # Lo (ꏋ) YI SYLLABLE RUO
A3CC          ; YI ; Atomic # Lo (ꏌ) YI SYLLABLE RUOP
A3CD          ; YI ; Atomic # Lo (ꏍ) YI SYLLABLE ROT
A3CE          ; YI ; Atomic # Lo (ꏎ) YI SYLLABLE ROX
A3CF          ; YI ; Atomic # Lo (ꏏ) YI SYLLABLE RO
A3D0          ; YI ; Atomic # Lo (ꏐ) YI SYLLABLE ROP
A3D1          ; YI ; Atomic # Lo (ꏑ) YI SYLLABLE REX
A3D2          ; YI ; Atomic # Lo (ꏒ) YI SYLLABLE RE
A3D3          ; YI ; Atomic # Lo (ꏓ) YI SYLLABLE REP
A3D4          ; YI ; Atomic # Lo (ꏔ) YI SYLLABLE RUT
A3D5          ; YI ; Atomic # Lo (ꏕ) YI SYLLABLE RUX
A3D6          ; YI ; Atomic # Lo (ꏖ) YI SYLLABLE RU
A3D7          ; YI ; Atomic # Lo (ꏗ) YI SYLLABLE RUP
A3D8          ; YI ; Atomic # Lo (ꏘ) YI SYLLABLE RURX
A3D9          ; YI ; Atomic # Lo (ꏙ) YI SYLLABLE RUR
A3DA          ; YI ; Atomic # Lo (ꏚ) YI SYLLABLE RYT
A3DB          ; YI ; Atomic # Lo (ꏛ) YI SYLLABLE RYX
A3DC          ; YI ; Atomic # Lo (ꏜ) YI SYLLABLE RY
A3DD          ; YI ; Atomic # Lo (ꏝ) YI SYLLABLE RYP
A3DE          ; YI ; Atomic # Lo (ꏞ) YI SYLLABLE RYRX
A3DF          ; YI ; Atomic # Lo (ꏟ) YI SYLLABLE RYR
A3E0          ; YI ; Atomic # Lo (ꏠ) YI SYLLABLE JIT
A3E1          ; YI ; Atomic # Lo (ꏡ) YI SYLLABLE JIX
A3E2          ; YI ; Atomic # Lo (ꏢ) YI SYLLABLE JI
A3E3          ; YI ; Atomic # Lo (ꏣ) YI SYLLABLE JIP
A3E4          ; YI ; Atomic # Lo (ꏤ) YI SYLLABLE JIET
A3E5          ; YI ; Atomic # Lo (ꏥ) YI SYLLABLE JIEX
A3E6          ; YI ; Atomic # Lo (ꏦ) YI SYLLABLE JIE
A3E7          ; YI ; Atomic # Lo (ꏧ) YI SYLLABLE JIEP
A3E8          ; YI ; Atomic # Lo (ꏨ) YI SYLLABLE JUOT
A3E9          ; YI ; Atomic # Lo (ꏩ) YI SYLLABLE JUOX
A3EA          ; YI ; Atomic # Lo (ꏪ) YI SYLLABLE JUO
A3EB          ; YI ; Atomic # Lo (ꏫ) YI SYLLABLE JUOP
A3EC          ; YI ; Atomic # Lo (ꏬ) YI SYLLABLE JOT
A3ED          ; YI ; Atomic # Lo (ꏭ) YI SYLLABLE JOX
A3EE          ; YI ; Atomic # Lo (ꏮ) YI SYLLABLE JO
A3EF          ; YI ; Atomic # Lo (ꏯ) YI SYLLABLE JOP
A3F0          ; YI ; Atomic # Lo (ꏰ) YI SYLLABLE JUT
A3F1          ; YI ; Atomic # Lo (ꏱ) YI SYLLABLE JUX
A3F2          ; YI ; Atomic # Lo (ꏲ) YI SYLLABLE JU
A3F3          ; YI ; Atomic # Lo (ꏳ) YI SYLLABLE JUP
A3F4          ; YI ; Atomic # Lo (ꏴ) YI SYLLABLE JURX
A3F5          ; YI ; Atomic # Lo (ꏵ) YI SYLLABLE JUR
A3F6          ; YI ; Atomic # Lo (ꏶ) YI SYLLABLE JYT
A3F7          ; YI ; Atomic # Lo (ꏷ) YI SYLLABLE JYX
A3F8          ; YI ; Atomic # Lo (ꏸ) YI SYLLABLE JY
A3F9          ; YI ; Atomic # Lo (ꏹ) YI SYLLABLE JYP
A3FA          ; YI ; Atomic # Lo (ꏺ) YI SYLLABLE JYRX
A3FB          ; YI ; Atomic # Lo (ꏻ) YI SYLLABLE JYR
A3FC          ; YI ; Atomic # Lo (ꏼ) YI SYLLABLE QIT
A3FD          ; YI ; Atomic # Lo (ꏽ) YI SYLLABLE QIX
A3FE          ; YI ; Atomic # Lo (ꏾ) YI SYLLABLE QI
A3FF          ; YI ; Atomic # Lo (ꏿ) YI SYLLABLE QIP
A400          ; YI ; Atomic # Lo (ꐀ) YI SYLLABLE QIET
A401          ; YI ; Atomic # Lo (ꐁ) YI SYLLABLE QIEX
A402          ; YI ; Atomic # Lo (ꐂ) YI SYLLABLE QIE
A403          ; YI ; Atomic # Lo (ꐃ) YI SYLLABLE QIEP
A404          ; YI ; Atomic # Lo (ꐄ) YI SYLLABLE QUOT
A405          ; YI ; Atomic # Lo (ꐅ) YI SYLLABLE QUOX
A406          ; YI ; Atomic # Lo (ꐆ) YI SYLLABLE QUO
A407          ; YI ; Atomic # Lo (ꐇ) YI SYLLABLE QUOP
A408          ; YI ; Atomic # Lo (ꐈ) YI SYLLABLE QOT
A409          ; YI ; Atomic # Lo (ꐉ) YI SYLLABLE QOX
A40A          ; YI ; Atomic # Lo (ꐊ) YI SYLLABLE QO
A40B          ; YI ; Atomic # Lo (ꐋ) YI SYLLABLE QOP
A40C          ; YI ; Atomic # Lo (ꐌ) YI SYLLABLE QUT
A40D          ; YI ; Atomic # Lo (ꐍ) YI SYLLABLE QUX
A40E          ; YI ; Atomic # Lo (ꐎ) YI SYLLABLE QU
A40F          ; YI ; Atomic # Lo (ꐏ) YI SYLLABLE QUP
A410          ; YI ; Atomic # Lo (ꐐ) YI SYLLABLE QURX
A411          ; YI ; Atomic # Lo (ꐑ) YI SYLLABLE QUR
A412          ; YI ; Atomic # Lo (ꐒ) YI SYLLABLE QYT
A413          ; YI ; Atomic # Lo (ꐓ) YI SYLLABLE QYX
A414          ; YI ; Atomic # Lo (ꐔ) YI SYLLABLE QY
A415          ; YI ; Atomic # Lo (ꐕ) YI SYLLABLE QYP
A416          ; YI ; Atomic # Lo (ꐖ) YI SYLLABLE QYRX
A417          ; YI ; Atomic # Lo (ꐗ) YI SYLLABLE QYR
A418          ; YI ; Atomic # Lo (ꐘ) YI SYLLABLE JJIT
A419          ; YI ; Atomic # Lo (ꐙ) YI SYLLABLE JJIX
A41A          ; YI ; Atomic # Lo (ꐚ) YI SYLLABLE JJI
A41B          ; YI ; Atomic # Lo (ꐛ) YI SYLLABLE JJIP
A41C          ; YI ; Atomic # Lo (ꐜ) YI SYLLABLE JJIET
A41D          ; YI ; Atomic # Lo (ꐝ) YI SYLLABLE JJIEX
A41E          ; YI ; Atomic # Lo (ꐞ) YI SYLLABLE JJIE
A41F          ; YI ; Atomic # Lo (ꐟ) YI SYLLABLE JJIEP
A420          ; YI ; Atomic # Lo (ꐠ) YI SYLLABLE JJUOX
A421          ; YI ; Atomic # Lo (ꐡ) YI SYLLABLE JJUO
A422          ; YI ; Atomic # Lo (ꐢ) YI SYLLABLE JJUOP
A423          ; YI ; Atomic # Lo (ꐣ) YI SYLLABLE JJOT
A424          ; YI ; Atomic # Lo (ꐤ) YI SYLLABLE JJOX
A425          ; YI ; Atomic # Lo (ꐥ) YI SYLLABLE JJO
A426          ; YI ; Atomic # Lo (ꐦ) YI SYLLABLE JJOP
A427          ; YI ; Atomic # Lo (ꐧ) YI SYLLABLE JJUT
A428          ; YI ; Atomic # Lo (ꐨ) YI SYLLABLE JJUX
A429          ; YI ; Atomic # Lo (ꐩ) YI SYLLABLE JJU
A42A          ; YI ; Atomic # Lo (ꐪ) YI SYLLABLE JJUP
A42B          ; YI ; Atomic # Lo (ꐫ) YI SYLLABLE JJURX
A42C          ; YI ; Atomic # Lo (ꐬ) YI SYLLABLE JJUR
A42D          ; YI ; Atomic # Lo (ꐭ) YI SYLLABLE JJYT
A42E          ; YI ; Atomic # Lo (ꐮ) YI SYLLABLE JJYX
A42F          ; YI ; Atomic # Lo (ꐯ) YI SYLLABLE JJY
A430          ; YI ; Atomic # Lo (ꐰ) YI SYLLABLE JJYP
A431          ; YI ; Atomic # Lo (ꐱ) YI SYLLABLE NJIT
A432          ; YI ; Atomic # Lo (ꐲ) YI SYLLABLE NJIX
A433          ; YI ; Atomic # Lo (ꐳ) YI SYLLABLE NJI
A434          ; YI ; Atomic # Lo (ꐴ) YI SYLLABLE NJIP
A435          ; YI ; Atomic # Lo (ꐵ) YI SYLLABLE NJIET
A436          ; YI ; Atomic # Lo (ꐶ) YI SYLLABLE NJIEX
A437          ; YI ; Atomic # Lo (ꐷ) YI SYLLABLE NJIE
A438          ; YI ; Atomic # Lo (ꐸ) YI SYLLABLE NJIEP
A439          ; YI ; Atomic # Lo (ꐹ) YI SYLLABLE NJUOX
A43A          ; YI ; Atomic # Lo (ꐺ) YI SYLLABLE NJUO
A43B          ; YI ; Atomic # Lo (ꐻ) YI SYLLABLE NJOT
A43C          ; YI ; Atomic # Lo (ꐼ) YI SYLLABLE NJOX
A43D          ; YI ; Atomic # Lo (ꐽ) YI SYLLABLE NJO
A43E          ; YI ; Atomic # Lo (ꐾ) YI SYLLABLE NJOP
A43F          ; YI ; Atomic # Lo (ꐿ) YI SYLLABLE NJUX
A440          ; YI ; Atomic # Lo (ꑀ) YI SYLLABLE NJU
A441          ; YI ; Atomic # Lo (ꑁ) YI SYLLABLE NJUP
A442          ; YI ; Atomic # Lo (ꑂ) YI SYLLABLE NJURX
A443          ; YI ; Atomic # Lo (ꑃ) YI SYLLABLE NJUR
A444          ; YI ; Atomic # Lo (ꑄ) YI SYLLABLE NJYT
A445          ; YI ; Atomic # Lo (ꑅ) YI SYLLABLE NJYX
A446          ; YI ; Atomic # Lo (ꑆ) YI SYLLABLE NJY
A447          ; YI ; Atomic # Lo (ꑇ) YI SYLLABLE NJYP
A448          ; YI ; Atomic # Lo (ꑈ) YI SYLLABLE NJYRX
A449          ; YI ; Atomic # Lo (ꑉ) YI SYLLABLE NJYR
A44A          ; YI ; Atomic # Lo (ꑊ) YI SYLLABLE NYIT
A44B          ; YI ; Atomic # Lo (ꑋ) YI SYLLABLE NYIX
A44C          ; YI ; Atomic # Lo (ꑌ) YI SYLLABLE NYI
A44D          ; YI ; Atomic # Lo (ꑍ) YI SYLLABLE NYIP
A44E          ; YI ; Atomic # Lo (ꑎ) YI SYLLABLE NYIET
A44F          ; YI ; Atomic # Lo (ꑏ) YI SYLLABLE NYIEX
A450          ; YI ; Atomic # Lo (ꑐ) YI SYLLABLE NYIE
A451          ; YI ; Atomic # Lo (ꑑ) YI SYLLABLE NYIEP
A452          ; YI ; Atomic # Lo (ꑒ) YI SYLLABLE NYUOX
A453          ; YI ; Atomic # Lo (ꑓ) YI SYLLABLE NYUO
A454          ; YI ; Atomic # Lo (ꑔ) YI SYLLABLE NYUOP
A455          ; YI ; Atomic # Lo (ꑕ) YI SYLLABLE NYOT
A456          ; YI ; Atomic # Lo (ꑖ) YI SYLLABLE NYOX
A457          ; YI ; Atomic # Lo (ꑗ) YI SYLLABLE NYO
A458          ; YI ; Atomic # Lo (ꑘ) YI SYLLABLE NYOP
A459          ; YI ; Atomic # Lo (ꑙ) YI SYLLABLE NYUT
A45A          ; YI ; Atomic # Lo (ꑚ) YI SYLLABLE NYUX
A45B          ; YI ; Atomic # Lo (ꑛ) YI SYLLABLE NYU
A45C          ; YI ; Atomic # Lo (ꑜ) YI SYLLABLE NYUP
A45D          ; YI ; Atomic # Lo (ꑝ) YI SYLLABLE XIT
A45E          ; YI ; Atomic # Lo (ꑞ) YI SYLLABLE XIX
A45F          ; YI ; Atomic # Lo (ꑟ) YI SYLLABLE XI
A460          ; YI ; Atomic # Lo (ꑠ) YI SYLLABLE XIP
A461          ; YI ; Atomic # Lo (ꑡ) YI SYLLABLE XIET
A462          ; YI ; Atomic # Lo (ꑢ) YI SYLLABLE XIEX
A463          ; YI ; Atomic # Lo (ꑣ) YI SYLLABLE XIE
A464          ; YI ; Atomic # Lo (ꑤ) YI SYLLABLE XIEP
A465          ; YI ; Atomic # Lo (ꑥ) YI SYLLABLE XUOX
A466          ; YI ; Atomic # Lo (ꑦ) YI SYLLABLE XUO
A467          ; YI ; Atomic # Lo (ꑧ) YI SYLLABLE XOT
A468          ; YI ; Atomic # Lo (ꑨ) YI SYLLABLE XOX
A469          ; YI ; Atomic # Lo (ꑩ) YI SYLLABLE XO
A46A          ; YI ; Atomic # Lo (ꑪ) YI SYLLABLE XOP
A46B          ; YI ; Atomic # Lo (ꑫ) YI SYLLABLE XYT
A46C          ; YI ; Atomic # Lo (ꑬ) YI SYLLABLE XYX
A46D          ; YI ; Atomic # Lo (ꑭ) YI SYLLABLE XY
A46E          ; YI ; Atomic # Lo (ꑮ) YI SYLLABLE XYP
A46F          ; YI ; Atomic # Lo (ꑯ) YI SYLLABLE XYRX
A470          ; YI ; Atomic # Lo (ꑰ) YI SYLLABLE XYR
A471          ; YI ; Atomic # Lo (ꑱ) YI SYLLABLE YIT
A472          ; YI ; Atomic # Lo (ꑲ) YI SYLLABLE YIX
A473          ; YI ; Atomic # Lo (ꑳ) YI SYLLABLE YI
A474          ; YI ; Atomic # Lo (ꑴ) YI SYLLABLE YIP
A475          ; YI ; Atomic # Lo (ꑵ) YI SYLLABLE YIET
A476          ; YI ; Atomic # Lo (ꑶ) YI SYLLABLE YIEX
A477          ; YI ; Atomic # Lo (ꑷ) YI SYLLABLE YIE
A478          ; YI ; Atomic # Lo (ꑸ) YI SYLLABLE YIEP
A479          ; YI ; Atomic # Lo (ꑹ) YI SYLLABLE YUOT
A47A          ; YI ; Atomic # Lo (ꑺ) YI SYLLABLE YUOX
A47B          ; YI ; Atomic # Lo (ꑻ) YI SYLLABLE YUO
A47C          ; YI ; Atomic # Lo (ꑼ) YI SYLLABLE YUOP
A47D          ; YI ; Atomic # Lo (ꑽ) YI SYLLABLE YOT
A47E          ; YI ; Atomic # Lo (ꑾ) YI SYLLABLE YOX
A47F          ; YI ; Atomic # Lo (ꑿ) YI SYLLABLE YO
A480          ; YI ; Atomic # Lo (ꒀ) YI SYLLABLE YOP
A481          ; YI ; Atomic # Lo (ꒁ) YI SYLLABLE YUT
A482          ; YI ; Atomic # Lo (ꒂ) YI SYLLABLE YUX
A483          ; YI ; Atomic # Lo (ꒃ) YI SYLLABLE YU
A484          ; YI ; Atomic # Lo (ꒄ) YI SYLLABLE YUP
A485          ; YI ; Atomic # Lo (ꒅ) YI SYLLABLE YURX
A486          ; YI ; Atomic # Lo (ꒆ) YI SYLLABLE YUR
A487          ; YI ; Atomic # Lo (ꒇ) YI SYLLABLE YYT
A488          ; YI ; Atomic # Lo (ꒈ) YI SYLLABLE YYX
A489          ; YI ; Atomic # Lo (ꒉ) YI SYLLABLE YY
A48A          ; YI ; Atomic # Lo (ꒊ) YI SYLLABLE YYP
A48B          ; YI ; Atomic # Lo (ꒋ) YI SYLLABLE YYRX
A48C          ; YI ; Atomic # Lo (ꒌ) YI SYLLABLE YYR

# Total code points: 1165

# Non-XID
A490          ; YI ; Non-XID # So (꒐) YI RADICAL QOT
A491          ; YI ; Non-XID # So (꒑) YI RADICAL LI
A492          ; YI ; Non-XID # So (꒒) YI RADICAL KIT
A493          ; YI ; Non-XID # So (꒓) YI RADICAL NYIP
A494          ; YI ; Non-XID # So (꒔) YI RADICAL CYP
A495          ; YI ; Non-XID # So (꒕) YI RADICAL SSI
A496          ; YI ; Non-XID # So (꒖) YI RADICAL GGOP
A497          ; YI ; Non-XID # So (꒗) YI RADICAL GEP
A498          ; YI ; Non-XID # So (꒘) YI RADICAL MI
A499          ; YI ; Non-XID # So (꒙) YI RADICAL HXIT
A49A          ; YI ; Non-XID # So (꒚) YI RADICAL LYR
A49B          ; YI ; Non-XID # So (꒛) YI RADICAL BBUT
A49C          ; YI ; Non-XID # So (꒜) YI RADICAL MOP
A49D          ; YI ; Non-XID # So (꒝) YI RADICAL YO
A49E          ; YI ; Non-XID # So (꒞) YI RADICAL PUT
A49F          ; YI ; Non-XID # So (꒟) YI RADICAL HXUO
A4A0          ; YI ; Non-XID # So (꒠) YI RADICAL TAT
A4A1          ; YI ; Non-XID # So (꒡) YI RADICAL GA
A4A2          ; YI ; Non-XID # So (꒢) YI RADICAL ZUP
A4A3          ; YI ; Non-XID # So (꒣) YI RADICAL CYT
A4A4          ; YI ; Non-XID # So (꒤) YI RADICAL DDUR
A4A5          ; YI ; Non-XID # So (꒥) YI RADICAL BUR
A4A6          ; YI ; Non-XID # So (꒦) YI RADICAL GGUO
A4A7          ; YI ; Non-XID # So (꒧) YI RADICAL NYOP
A4A8          ; YI ; Non-XID # So (꒨) YI RADICAL TU
A4A9          ; YI ; Non-XID # So (꒩) YI RADICAL OP
A4AA          ; YI ; Non-XID # So (꒪) YI RADICAL JJUT
A4AB          ; YI ; Non-XID # So (꒫) YI RADICAL ZOT
A4AC          ; YI ; Non-XID # So (꒬) YI RADICAL PYT
A4AD          ; YI ; Non-XID # So (꒭) YI RADICAL HMO
A4AE          ; YI ; Non-XID # So (꒮) YI RADICAL YIT
A4AF          ; YI ; Non-XID # So (꒯) YI RADICAL VUR
A4B0          ; YI ; Non-XID # So (꒰) YI RADICAL SHY
A4B1          ; YI ; Non-XID # So (꒱) YI RADICAL VEP
A4B2          ; YI ; Non-XID # So (꒲) YI RADICAL ZA
A4B3          ; YI ; Non-XID # So (꒳) YI RADICAL JO
